WATCHDOG: PC=0xd86 SP=0xf08e A=0x0 IFF1=1 n=2060000
WATCHDOG: PC=0xd68 SP=0xf08a A=0xf5 IFF1=1 n=2070000
WATCHDOG: PC=0xd6d SP=0xf08e A=0x0 IFF1=1 n=2080000
WATCHDOG: PC=0xd7e SP=0xf08c A=0xfe IFF1=1 n=2090000
WATCHDOG: PC=0xd79 SP=0xf08c A=0x1 IFF1=1 n=2100000
WATCHDOG: PC=0xd86 SP=0xf08e A=0x0 IFF1=1 n=2110000
WATCHDOG: PC=0xba2 SP=0xf08a A=0x0 IFF1=1 n=2120000
WATCHDOG: PC=0xd62 SP=0xf08a A=0x7f IFF1=1 n=2130000
WATCHDOG: PC=0xd7e SP=0xf08c A=0xfe IFF1=1 n=2140000
WATCHDOG: PC=0x10dc SP=0xf094 A=0x0 IFF1=1 n=2150000
WATCHDOG: PC=0xd73 SP=0xf08c A=0x0 IFF1=1 n=2160000
WATCHDOG: PC=0xba2 SP=0xf08a A=0x0 IFF1=1 n=2170000
WATCHDOG: PC=0xd62 SP=0xf08a A=0x7f IFF1=1 n=2180000
WATCHDOG: PC=0xd6b SP=0xf092 A=0x0 IFF1=1 n=2190000
WATCHDOG: PC=0xd57 SP=0xf078 A=0xff IFF1=1 n=2200000
WATCHDOG: PC=0xd73 SP=0xf08c A=0x0 IFF1=1 n=2210000
WATCHDOG: PC=0xd69 SP=0xf08a A=0x0 IFF1=1 n=2220000
WATCHDOG: PC=0xd6e SP=0xf08c A=0x0 IFF1=1 n=2230000
WATCHDOG: PC=0xd6b SP=0xf092 A=0x0 IFF1=1 n=2240000
WATCHDOG: PC=0xd7a SP=0xf08c A=0xfe IFF1=1 n=2250000
WATCHDOG: PC=0xd87 SP=0xf090 A=0x0 IFF1=1 n=2260000
WATCHDOG: PC=0xd59 SP=0xf074 A=0x0 IFF1=1 n=2270000
WATCHDOG: PC=0xd6e SP=0xf08c A=0x0 IFF1=1 n=2280000
WATCHDOG: PC=0xd7f SP=0xf08c A=0x7f IFF1=1 n=2290000
WATCHDOG: PC=0x10d9 SP=0xf094 A=0x0 IFF1=1 n=2300000
WATCHDOG: PC=0xd87 SP=0xf090 A=0x0 IFF1=1 n=2310000
WATCHDOG: PC=0xba4 SP=0xf08a A=0x0 IFF1=1 n=2320000
WATCHDOG: PC=0xd65 SP=0xf08a A=0x7f IFF1=1 n=2330000
WATCHDOG: PC=0xd1c SP=0xf07a A=0xff IFF1=1 n=2340000
WATCHDOG: PC=0x10d9 SP=0xf094 A=0x0 IFF1=1 n=2350000
WATCHDOG: PC=0xd76 SP=0xf08c A=0x1 IFF1=1 n=2360000
WATCHDOG: PC=0xd85 SP=0xf08c A=0x0 IFF1=1 n=2370000
WATCHDOG: PC=0xd65 SP=0xf08a A=0x7f IFF1=1 n=2380000
WATCHDOG: PC=0xd6c SP=0xf090 A=0x0 IFF1=1 n=2390000
WATCHDOG: PC=0xd7d SP=0xf08c A=0xfe IFF1=1 n=2400000
WATCHDOG: PC=0x1110 SP=0xf070 A=0xe IFF1=0 n=2410000
WATCHDOG: PC=0xd85 SP=0xf08c A=0x0 IFF1=1 n=2420000
WATCHDOG: PC=0xb9f SP=0xf08a A=0x0 IFF1=1 n=2430000
WATCHDOG: PC=0xd82 SP=0xf08c A=0x7f IFF1=1 n=2440000
WATCHDOG: PC=0xd7d SP=0xf08c A=0xfe IFF1=1 n=2450000
WATCHDOG: PC=0xd88 SP=0xf092 A=0x0 IFF1=1 n=2460000
WATCHDOG: PC=0xd71 SP=0xf08c A=0x0 IFF1=1 n=2470000
WATCHDOG: PC=0xb9f SP=0xf08a A=0x0 IFF1=1 n=2480000
WATCHDOG: PC=0xd82 SP=0xf08c A=0x7f IFF1=1 n=2490000
WATCHDOG: PC=0xd6a SP=0xf092 A=0x0 IFF1=1 n=2500000
WATCHDOG: PC=0xd79 SP=0xf08c A=0x1 IFF1=1 n=2510000
WATCHDOG: PC=0xd71 SP=0xf08c A=0x0 IFF1=1 n=2520000
WATCHDOG: PC=0xd68 SP=0xf08a A=0xf5 IFF1=1 n=2530000
WATCHDOG: PC=0xd6d SP=0xf08e A=0x0 IFF1=1 n=2540000
WATCHDOG: PC=0xd6a SP=0xf092 A=0x0 IFF1=1 n=2550000
WATCHDOG: PC=0xd79 SP=0xf08c A=0x1 IFF1=1 n=2560000
